['x', 'y', 'a', 'b']
[2662, 923, 2739, 1091]
[2700, 923, 2777, 1091]
[2738, 923, 2815, 1090]
[2776, 923, 2853, 1090]
[2814, 922, 2891, 1090]
[2852, 922, 2929, 1089]
[2890, 921, 2967, 1089]
[2928, 921, 3005, 1089]
[2966, 921, 3043, 1088]
[3004, 919, 3081, 1088]
[3042, 919, 3119, 1086]
[3080, 918, 3157, 1085]
[3118, 917, 3195, 1085]
[3156, 917, 3233, 1084]
[3194, 915, 3271, 1083]
[3232, 913, 3309, 1081]
[3270, 913, 3347, 1079]
[3308, 910, 3385, 1078]
[3346, 909, 3423, 1075]
[3384, 909, 3461, 1074]
[3422, 909, 3499, 1071]
