['x', 'y', 'a', 'b']
[3040, 505, 3207.5, 654]
[3207.5, 505, 3375, 654]
[3207, 508, 3374.5, 654]
[3374.5, 508, 3542, 654]
[201, 719, 368.5, 871]
[368.5, 719, 536, 871]
[368, 719, 535.5, 871]
[535.5, 719, 703, 871]
[535, 719, 702.5, 873]
[702.5, 719, 870, 873]
[702, 721, 869.5, 873]
[869.5, 721, 1037, 873]
[869, 721, 1036.5, 873]
[1036.5, 721, 1204, 873]
[1036, 723, 1203.5, 873]
[1203.5, 723, 1371, 873]
[1203, 723, 1370.5, 873]
[1370.5, 723, 1538, 873]
[1370, 723, 1537.5, 873]
[1537.5, 723, 1705, 873]
[1537, 723, 1704.5, 873]
[1704.5, 723, 1872, 873]
[1704, 723, 1871.5, 873]
[1871.5, 723, 2039, 873]
[1871, 724, 2038.5, 874]
[2038.5, 724, 2206, 874]
[2038, 724, 2205.5, 874]
[2205.5, 724, 2373, 874]
[2205, 726, 2372.5, 874]
[2372.5, 726, 2540, 874]
[2372, 726, 2539.5, 874]
[2539.5, 726, 2707, 874]
[2539, 728, 2706.5, 874]
[2706.5, 728, 2874, 874]
[2706, 729, 2873.5, 874]
[2873.5, 729, 3041, 874]
[2873, 729, 3040.5, 874]
[3040.5, 729, 3208, 874]
[3040, 729, 3207.5, 876]
[3207.5, 729, 3375, 876]
[3207, 729, 3374.5, 876]
[3374.5, 729, 3542, 876]
[201, 954, 368.5, 1105]
[368.5, 954, 536, 1105]
[368, 955, 535.5, 1104]
[535.5, 955, 703, 1104]
[535, 954, 702.5, 1104]
[702.5, 954, 870, 1104]
[702, 954, 869.5, 1102]
[869.5, 954, 1037, 1102]
[869, 954, 1036.5, 1102]
[1036.5, 954, 1204, 1102]
[1036, 954, 1203.5, 1102]
[1203.5, 954, 1371, 1102]
[1203, 954, 1370.5, 1100]
[1370.5, 954, 1538, 1100]
[1370, 954, 1537.5, 1100]
[1537.5, 954, 1705, 1100]
[1537, 952, 1704.5, 1100]
[1704.5, 952, 1872, 1100]
[1704, 952, 1871.5, 1099]
[1871.5, 952, 2039, 1099]
[1871, 952, 2038.5, 1099]
[2038.5, 952, 2206, 1099]
[2038, 952, 2205.5, 1099]
[2205.5, 952, 2373, 1099]
[2205, 952, 2372.5, 1099]
[2372.5, 952, 2540, 1099]
[2372, 952, 2539.5, 1099]
[2539.5, 952, 2707, 1099]
[2539, 952, 2706.5, 1097]
[2706.5, 952, 2874, 1097]
[2706, 952, 2873.5, 1097]
[2873.5, 952, 3041, 1097]
[2873, 952, 3040.5, 1097]
[3040.5, 952, 3208, 1097]
[3040, 954, 3207.5, 1097]
[3207.5, 954, 3375, 1097]
[3207, 954, 3374.5, 1097]
[3374.5, 954, 3542, 1097]
[201, 1186, 368.5, 1340]
[368.5, 1186, 536, 1340]
[368, 1186, 535.5, 1340]
[535.5, 1186, 703, 1340]
[535, 1184, 702.5, 1336]
[702.5, 1184, 870, 1336]
[702, 1184, 869.5, 1335]
[869.5, 1184, 1037, 1335]
[869, 1183, 1036.5, 1333]
[1036.5, 1183, 1204, 1333]
[1036, 1183, 1203.5, 1331]
[1203.5, 1183, 1371, 1331]
[1203, 1181, 1370.5, 1331]
[1370.5, 1181, 1538, 1331]
[1370, 1181, 1537.5, 1330]
[1537.5, 1181, 1705, 1330]
[1537, 1181, 1704.5, 1328]
[1704.5, 1181, 1872, 1328]
[1704, 1179, 1871.5, 1326]
[1871.5, 1179, 2039, 1326]
[1871, 1178, 2038.5, 1326]
[2038.5, 1178, 2206, 1326]
[2038, 1176, 2205.5, 1325]
[2205.5, 1176, 2373, 1325]
[2205, 1176, 2372.5, 1325]
[2372.5, 1176, 2540, 1325]
[2372, 1174, 2539.5, 1323]
[2539.5, 1174, 2707, 1323]
[2539, 1174, 2706.5, 1323]
[2706.5, 1174, 2874, 1323]
[2706, 1174, 2873.5, 1321]
[2873.5, 1174, 3041, 1321]
[2873, 1174, 3040.5, 1321]
[3040.5, 1174, 3208, 1321]
[3040, 1173, 3207.5, 1321]
[3207.5, 1173, 3375, 1321]
[3207, 1173, 3374.5, 1320]
[3374.5, 1173, 3542, 1320]
[201, 1420, 368.5, 1576]
[368.5, 1420, 536, 1576]
[368, 1422, 535.5, 1576]
[535.5, 1422, 703, 1576]
[535, 1420, 702.5, 1576]
[702.5, 1420, 870, 1576]
[702, 1417, 869.5, 1574]
[869.5, 1417, 1037, 1574]
[869, 1415, 1036.5, 1572]
[1036.5, 1415, 1204, 1572]
[1036, 1415, 1203.5, 1571]
[1203.5, 1415, 1371, 1571]
[1203, 1414, 1370.5, 1569]
[1370.5, 1414, 1538, 1569]
[1370, 1412, 1537.5, 1567]
[1537.5, 1412, 1705, 1567]
[1537, 1410, 1704.5, 1566]
[1704.5, 1410, 1872, 1566]
[1704, 1409, 1871.5, 1564]
[1871.5, 1409, 2039, 1564]
[1871, 1409, 2038.5, 1562]
[2038.5, 1409, 2206, 1562]
[2038, 1409, 2205.5, 1559]
[2205.5, 1409, 2373, 1559]
[2205, 1407, 2372.5, 1557]
[2372.5, 1407, 2540, 1557]
[2372, 1405, 2539.5, 1555]
[2539.5, 1405, 2707, 1555]
[2539, 1404, 2706.5, 1554]
[2706.5, 1404, 2874, 1554]
[2706, 1400, 2873.5, 1552]
[2873.5, 1400, 3041, 1552]
[2873, 1397, 3040.5, 1549]
[3040.5, 1397, 3208, 1549]
[3040, 1397, 3207.5, 1545]
[3207.5, 1397, 3375, 1545]
[3207, 1395, 3374.5, 1544]
[3374.5, 1395, 3542, 1544]
